carriers,locs,techs,timesteps,capacity_factor
Power,SICI,Hydroror_PP_ex,2019-04-02 17:00:00,0.840508181
Power,SICI,Hydroror_PP_ex,2019-04-02 18:00:00,0.840508181
Power,SICI,Hydroror_PP_ex,2019-04-02 19:00:00,0.83735198
Power,SICI,Hydroror_PP_ex,2019-04-02 20:00:00,0.83735198
Power,SICI,Hydroror_PP_ex,2019-04-02 21:00:00,0.83735198
Power,SICI,Hydroror_PP_ex,2019-04-02 22:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-02 23:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-03 00:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-03 01:00:00,0.835740305
Power,SICI,Hydroror_PP_ex,2019-04-03 02:00:00,0.835740305
Power,SICI,Hydroror_PP_ex,2019-04-03 03:00:00,0.835740305
Power,SICI,Hydroror_PP_ex,2019-04-03 04:00:00,0.8363231200000001
Power,SICI,Hydroror_PP_ex,2019-04-03 05:00:00,0.836187329
Power,SICI,Hydroror_PP_ex,2019-04-03 06:00:00,0.835760877
Power,SICI,Hydroror_PP_ex,2019-04-03 07:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-03 08:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-03 09:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-03 10:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-03 11:00:00,0.83560226
Power,SICI,Hydroror_PP_ex,2019-04-03 12:00:00,0.833278435
Power,SICI,Hydroror_PP_ex,2019-04-03 13:00:00,0.830689662
Power,SICI,Hydroror_PP_ex,2019-04-03 14:00:00,0.838178482
Power,SICI,Hydroror_PP_ex,2019-04-03 15:00:00,0.839755861
Power,SICI,Hydroror_PP_ex,2019-04-03 16:00:00,0.832763449
Power,SICI,Hydroror_PP_ex,2019-04-03 17:00:00,0.830439946
Power,SICI,Hydroror_PP_ex,2019-04-03 18:00:00,0.830858988
Power,SICI,Hydroror_PP_ex,2019-04-03 19:00:00,0.830858988
Power,SICI,Hydroror_PP_ex,2019-04-03 20:00:00,0.829522757
Power,SICI,Hydroror_PP_ex,2019-04-03 21:00:00,0.829522757
Power,SICI,Hydroror_PP_ex,2019-04-03 22:00:00,0.829522757
Power,SICI,Hydroror_PP_ex,2019-04-03 23:00:00,0.829522757
Power,SICI,Oil_PP_ex,2019-04-01 00:00:00,0.9374973594085106
Power,SICI,Oil_PP_ex,2019-04-01 01:00:00,0.8875146083489361
Power,SICI,Oil_PP_ex,2019-04-01 02:00:00,0.8058085799801418
Power,SICI,Oil_PP_ex,2019-04-01 03:00:00,0.7638361416851063
Power,SICI,Oil_PP_ex,2019-04-01 04:00:00,0.7908059998411346
Power,SICI,Oil_PP_ex,2019-04-01 05:00:00,0.8635269218269502
Power,SICI,Oil_PP_ex,2019-04-01 06:00:00,0.9137951916765956
Power,SICI,Oil_PP_ex,2019-04-01 07:00:00,0.9710860566085106
Power,SICI,Oil_PP_ex,2019-04-01 08:00:00,0.8729991771758864
Power,SICI,Oil_PP_ex,2019-04-01 09:00:00,0.7883299434496455
Power,SICI,Oil_PP_ex,2019-04-01 10:00:00,0.6425235385496587
Power,SICI,Oil_PP_ex,2019-04-01 11:00:00,0.41926989921395147
Power,SICI,Oil_PP_ex,2019-04-01 12:00:00,0.09856923889274286
Power,SICI,Oil_PP_ex,2019-04-01 13:00:00,0.11096541342585024
Power,SICI,Oil_PP_ex,2019-04-01 14:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 15:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 16:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 17:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 18:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 19:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 20:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 21:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 22:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-01 23:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 00:00:00,0.9430814061957447
Power,SICI,Oil_PP_ex,2019-04-02 01:00:00,0.8824499869730497
Power,SICI,Oil_PP_ex,2019-04-02 02:00:00,0.8630631962780142
Power,SICI,Oil_PP_ex,2019-04-02 03:00:00,0.8589837424907802
Power,SICI,Oil_PP_ex,2019-04-02 04:00:00,0.8884077101602836
Power,SICI,Oil_PP_ex,2019-04-02 05:00:00,0.9516244877914893
Power,SICI,Oil_PP_ex,2019-04-02 06:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 07:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 08:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 09:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 10:00:00,0.800571032855319
Power,SICI,Oil_PP_ex,2019-04-02 11:00:00,0.8440435505858155
Power,SICI,Oil_PP_ex,2019-04-02 12:00:00,0.0
Power,SICI,Oil_PP_ex,2019-04-02 13:00:00,0.0
Power,SICI,Oil_PP_ex,2019-04-02 14:00:00,0.5091551459396106
Power,SICI,Oil_PP_ex,2019-04-02 15:00:00,0.8631210963021277
Power,SICI,Oil_PP_ex,2019-04-02 16:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 17:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 18:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 19:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 20:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 21:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 22:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-02 23:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-03 00:00:00,0.9804450669446808
Power,SICI,Oil_PP_ex,2019-04-03 01:00:00,0.9019382584042553
Power,SICI,Oil_PP_ex,2019-04-03 02:00:00,0.8697354215248227
Power,SICI,Oil_PP_ex,2019-04-03 03:00:00,0.8661302796808511
Power,SICI,Oil_PP_ex,2019-04-03 04:00:00,0.8990734829730497
Power,SICI,Oil_PP_ex,2019-04-03 05:00:00,0.9740655342170212
Power,SICI,Oil_PP_ex,2019-04-03 06:00:00,0.9851908760553193
Power,SICI,Oil_PP_ex,2019-04-03 07:00:00,0.9299698896397163
Power,SICI,Oil_PP_ex,2019-04-03 08:00:00,0.7550399251007092
Power,SICI,Oil_PP_ex,2019-04-03 09:00:00,0.45226652084539004
Power,SICI,Oil_PP_ex,2019-04-03 10:00:00,0.3504645704907801
Power,SICI,Oil_PP_ex,2019-04-03 11:00:00,0.2615805279375886
Power,SICI,Oil_PP_ex,2019-04-03 12:00:00,0.34233465432765947
Power,SICI,Oil_PP_ex,2019-04-03 13:00:00,0.30470521947517726
Power,SICI,Oil_PP_ex,2019-04-03 14:00:00,0.29013529175319147
Power,SICI,Oil_PP_ex,2019-04-03 15:00:00,0.43764600733475173
Power,SICI,Oil_PP_ex,2019-04-03 16:00:00,0.5458446339843971
Power,SICI,Oil_PP_ex,2019-04-03 17:00:00,0.7092634455007092
Power,SICI,Oil_PP_ex,2019-04-03 18:00:00,0.8809327929021277
Power,SICI,Oil_PP_ex,2019-04-03 19:00:00,1.0
Power,SICI,Oil_PP_ex,2019-04-03 20:00:00,0.9107764274403636
Power,SICI,Oil_PP_ex,2019-04-03 21:00:00,0.7407179168020658
Power,SICI,Oil_PP_ex,2019-04-03 22:00:00,0.513837420348165
Power,SICI,Oil_PP_ex,2019-04-03 23:00:00,0.2952287324049026
Power,SICI,PHS_PP_ex,2019-04-01 00:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 01:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 02:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 03:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 04:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 05:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 06:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 07:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 08:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 09:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 10:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 11:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 12:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 13:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 14:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 15:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 16:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 17:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 18:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 19:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 20:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 21:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 22:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-01 23:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 00:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 01:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 02:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 03:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 04:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 05:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 06:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 07:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 08:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 09:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 10:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 11:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 12:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 13:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 14:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 15:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 16:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 17:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 18:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 19:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 20:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 21:00:00,1.6325614558925956e-05
Power,SICI,PHS_PP_ex,2019-04-02 22:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-02 23:00:00,6.584599827590593e-07
Power,SICI,PHS_PP_ex,2019-04-03 00:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 01:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 02:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 03:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 04:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 05:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 06:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 07:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 08:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 09:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 10:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 11:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 12:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 13:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 14:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 15:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 16:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 17:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 18:00:00,0.0
Power,SICI,PHS_PP_ex,2019-04-03 19:00:00,6.578250235815941e-06
Power,SICI,PHS_PP_ex,2019-04-03 20:00:00,3.2683464710095817e-07
Power,SICI,PHS_PP_ex,2019-04-03 21:00:00,3.2683464710095817e-07
Power,SICI,PHS_PP_ex,2019-04-03 22:00:00,3.2683464710095817e-07
Power,SICI,PHS_PP_ex,2019-04-03 23:00:00,3.2683464710095817e-07
Power,SICI,PV_PP_ex,2019-04-01 00:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 01:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 02:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 03:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 04:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 05:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 06:00:00,0.081
Power,SICI,PV_PP_ex,2019-04-01 07:00:00,0.303
Power,SICI,PV_PP_ex,2019-04-01 08:00:00,0.478
Power,SICI,PV_PP_ex,2019-04-01 09:00:00,0.536
Power,SICI,PV_PP_ex,2019-04-01 10:00:00,0.525
Power,SICI,PV_PP_ex,2019-04-01 11:00:00,0.459
Power,SICI,PV_PP_ex,2019-04-01 12:00:00,0.394
Power,SICI,PV_PP_ex,2019-04-01 13:00:00,0.3
Power,SICI,PV_PP_ex,2019-04-01 14:00:00,0.229
Power,SICI,PV_PP_ex,2019-04-01 15:00:00,0.141
Power,SICI,PV_PP_ex,2019-04-01 16:00:00,0.06
Power,SICI,PV_PP_ex,2019-04-01 17:00:00,0.012
Power,SICI,PV_PP_ex,2019-04-01 18:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 19:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 20:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 21:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 22:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-01 23:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 00:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 01:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 02:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 03:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 04:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 05:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 06:00:00,0.029
Power,SICI,PV_PP_ex,2019-04-02 07:00:00,0.135
Power,SICI,PV_PP_ex,2019-04-02 08:00:00,0.274
Power,SICI,PV_PP_ex,2019-04-02 09:00:00,0.4
Power,SICI,PV_PP_ex,2019-04-02 10:00:00,0.49
Power,SICI,PV_PP_ex,2019-04-02 11:00:00,0.528
Power,SICI,PV_PP_ex,2019-04-02 12:00:00,0.523
Power,SICI,PV_PP_ex,2019-04-02 13:00:00,0.465
Power,SICI,PV_PP_ex,2019-04-02 14:00:00,0.346
Power,SICI,PV_PP_ex,2019-04-02 15:00:00,0.206
Power,SICI,PV_PP_ex,2019-04-02 16:00:00,0.096
Power,SICI,PV_PP_ex,2019-04-02 17:00:00,0.022
Power,SICI,PV_PP_ex,2019-04-02 18:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 19:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 20:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 21:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 22:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-02 23:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 00:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 01:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 02:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 03:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 04:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 05:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 06:00:00,0.068
Power,SICI,PV_PP_ex,2019-04-03 07:00:00,0.196
Power,SICI,PV_PP_ex,2019-04-03 08:00:00,0.354
Power,SICI,PV_PP_ex,2019-04-03 09:00:00,0.547
Power,SICI,PV_PP_ex,2019-04-03 10:00:00,0.624
Power,SICI,PV_PP_ex,2019-04-03 11:00:00,0.677
Power,SICI,PV_PP_ex,2019-04-03 12:00:00,0.549
Power,SICI,PV_PP_ex,2019-04-03 13:00:00,0.49
Power,SICI,PV_PP_ex,2019-04-03 14:00:00,0.457
Power,SICI,PV_PP_ex,2019-04-03 15:00:00,0.349
Power,SICI,PV_PP_ex,2019-04-03 16:00:00,0.212
Power,SICI,PV_PP_ex,2019-04-03 17:00:00,0.061
Power,SICI,PV_PP_ex,2019-04-03 18:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 19:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 20:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 21:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 22:00:00,0.0
Power,SICI,PV_PP_ex,2019-04-03 23:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 00:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 01:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 02:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 03:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 04:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 05:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 06:00:00,0.081
Power,SICI,PV_roof_ex,2019-04-01 07:00:00,0.303
Power,SICI,PV_roof_ex,2019-04-01 08:00:00,0.478
Power,SICI,PV_roof_ex,2019-04-01 09:00:00,0.536
Power,SICI,PV_roof_ex,2019-04-01 10:00:00,0.525
Power,SICI,PV_roof_ex,2019-04-01 11:00:00,0.459
Power,SICI,PV_roof_ex,2019-04-01 12:00:00,0.394
Power,SICI,PV_roof_ex,2019-04-01 13:00:00,0.3
Power,SICI,PV_roof_ex,2019-04-01 14:00:00,0.229
Power,SICI,PV_roof_ex,2019-04-01 15:00:00,0.141
Power,SICI,PV_roof_ex,2019-04-01 16:00:00,0.06
Power,SICI,PV_roof_ex,2019-04-01 17:00:00,0.012
Power,SICI,PV_roof_ex,2019-04-01 18:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 19:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 20:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 21:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 22:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-01 23:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 00:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 01:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 02:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 03:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 04:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 05:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 06:00:00,0.029
Power,SICI,PV_roof_ex,2019-04-02 07:00:00,0.135
Power,SICI,PV_roof_ex,2019-04-02 08:00:00,0.274
Power,SICI,PV_roof_ex,2019-04-02 09:00:00,0.4
Power,SICI,PV_roof_ex,2019-04-02 10:00:00,0.49
Power,SICI,PV_roof_ex,2019-04-02 11:00:00,0.528
Power,SICI,PV_roof_ex,2019-04-02 12:00:00,0.523
Power,SICI,PV_roof_ex,2019-04-02 13:00:00,0.465
Power,SICI,PV_roof_ex,2019-04-02 14:00:00,0.346
Power,SICI,PV_roof_ex,2019-04-02 15:00:00,0.206
Power,SICI,PV_roof_ex,2019-04-02 16:00:00,0.096
Power,SICI,PV_roof_ex,2019-04-02 17:00:00,0.022
Power,SICI,PV_roof_ex,2019-04-02 18:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 19:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 20:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 21:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 22:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-02 23:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 00:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 01:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 02:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 03:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 04:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 05:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 06:00:00,0.068
Power,SICI,PV_roof_ex,2019-04-03 07:00:00,0.196
Power,SICI,PV_roof_ex,2019-04-03 08:00:00,0.354
Power,SICI,PV_roof_ex,2019-04-03 09:00:00,0.547
Power,SICI,PV_roof_ex,2019-04-03 10:00:00,0.624
Power,SICI,PV_roof_ex,2019-04-03 11:00:00,0.677
Power,SICI,PV_roof_ex,2019-04-03 12:00:00,0.549
Power,SICI,PV_roof_ex,2019-04-03 13:00:00,0.49
Power,SICI,PV_roof_ex,2019-04-03 14:00:00,0.457
Power,SICI,PV_roof_ex,2019-04-03 15:00:00,0.349
Power,SICI,PV_roof_ex,2019-04-03 16:00:00,0.212
Power,SICI,PV_roof_ex,2019-04-03 17:00:00,0.061
Power,SICI,PV_roof_ex,2019-04-03 18:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 19:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 20:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 21:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 22:00:00,0.0
Power,SICI,PV_roof_ex,2019-04-03 23:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 00:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 01:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 02:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 03:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 04:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 05:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 06:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 07:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 08:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 09:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 10:00:00,0.010796600308654036
Power,SICI,Trans:SUD,2019-04-01 11:00:00,0.37582585992021905
Power,SICI,Trans:SUD,2019-04-01 12:00:00,0.705524570486155
Power,SICI,Trans:SUD,2019-04-01 13:00:00,0.6986249997583674
Power,SICI,Trans:SUD,2019-04-01 14:00:00,0.030005351857333287
Power,SICI,Trans:SUD,2019-04-01 15:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 16:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 17:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 18:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 19:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 20:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 21:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 22:00:00,0.0
Power,SICI,Trans:SUD,2019-04-01 23:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 00:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 01:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 02:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 03:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 04:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 05:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 06:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 07:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 08:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 09:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 10:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 11:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 12:00:00,0.5385033920906666
Power,SICI,Trans:SUD,2019-04-02 13:00:00,0.4593579982013333
Power,SICI,Trans:SUD,2019-04-02 14:00:00,0.11154788824076596
Power,SICI,Trans:SUD,2019-04-02 15:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 16:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 17:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 18:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 19:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 20:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 21:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 22:00:00,0.0
Power,SICI,Trans:SUD,2019-04-02 23:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 00:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 01:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 02:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 03:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 04:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 05:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 06:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 07:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 08:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 09:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 10:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 11:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 12:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 13:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 14:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 15:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 16:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 17:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 18:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 19:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 20:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 21:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 22:00:00,0.0
Power,SICI,Trans:SUD,2019-04-03 23:00:00,0.0
Power,SICI,Wind_PP_ex,2019-04-01 00:00:00,0.016
Power,SICI,Wind_PP_ex,2019-04-01 01:00:00,0.015
Power,SICI,Wind_PP_ex,2019-04-01 02:00:00,0.035
Power,SICI,Wind_PP_ex,2019-04-01 03:00:00,0.045
Power,SICI,Wind_PP_ex,2019-04-01 04:00:00,0.036
Power,SICI,Wind_PP_ex,2019-04-01 05:00:00,0.043
Power,SICI,Wind_PP_ex,2019-04-01 06:00:00,0.029
Power,SICI,Wind_PP_ex,2019-04-01 07:00:00,0.009
Power,SICI,Wind_PP_ex,2019-04-01 08:00:00,0.011
Power,SICI,Wind_PP_ex,2019-04-01 09:00:00,0.043
Power,SICI,Wind_PP_ex,2019-04-01 10:00:00,0.068
Power,SICI,Wind_PP_ex,2019-04-01 11:00:00,0.087
Power,SICI,Wind_PP_ex,2019-04-01 12:00:00,0.106
Power,SICI,Wind_PP_ex,2019-04-01 13:00:00,0.131
Power,SICI,Wind_PP_ex,2019-04-01 14:00:00,0.139
