Time,VIE,MAZZ,SARD_SE,SARD_NE,SML
03/08/2019 23:00:00,0.547,0.084,0.466,0.267,0.586
04/08/2019 00:00:00,0.415,0.063,0.448,0.276,0.539
04/08/2019 01:00:00,0.315,0.058,0.434,0.266,0.479
04/08/2019 02:00:00,0.27,0.055,0.416,0.241,0.428
04/08/2019 03:00:00,0.251,0.048,0.393,0.201,0.397
04/08/2019 04:00:00,0.245,0.035,0.352,0.163,0.381
04/08/2019 05:00:00,0.267,0.019,0.255,0.12,0.38
04/08/2019 06:00:00,0.3,0.006,0.171,0.097,0.391
04/08/2019 07:00:00,0.296,0.008,0.132,0.092,0.401
04/08/2019 08:00:00,0.269,0.034,0.103,0.099,0.398
04/08/2019 09:00:00,0.237,0.068,0.068,0.103,0.422
04/08/2019 10:00:00,0.227,0.095,0.015,0.1,0.487
04/08/2019 11:00:00,0.26,0.118,0.018,0.093,0.585
04/08/2019 12:00:00,0.332,0.134,0.051,0.087,0.682
04/08/2019 13:00:00,0.406,0.163,0.091,0.085,0.764
04/08/2019 14:00:00,0.449,0.217,0.136,0.089,0.829
04/08/2019 15:00:00,0.476,0.261,0.179,0.103,0.866
04/08/2019 16:00:00,0.498,0.278,0.175,0.123,0.882
04/08/2019 17:00:00,0.501,0.278,0.153,0.141,0.879
04/08/2019 18:00:00,0.498,0.274,0.105,0.152,0.858
04/08/2019 19:00:00,0.492,0.253,0.048,0.158,0.827
04/08/2019 20:00:00,0.504,0.223,0.019,0.159,0.801
04/08/2019 21:00:00,0.527,0.209,0.008,0.153,0.789
04/08/2019 22:00:00,0.526,0.214,0.003,0.141,0.791
04/08/2019 23:00:00,0.485,0.225,0.003,0.127,0.8
05/08/2019 00:00:00,0.409,0.24,0.019,0.116,0.806
05/08/2019 01:00:00,0.305,0.249,0.038,0.108,0.812
05/08/2019 02:00:00,0.213,0.239,0.058,0.101,0.789
05/08/2019 03:00:00,0.163,0.214,0.076,0.089,0.743
05/08/2019 04:00:00,0.14,0.192,0.092,0.077,0.67
05/08/2019 05:00:00,0.126,0.157,0.103,0.059,0.583
05/08/2019 06:00:00,0.127,0.123,0.118,0.037,0.507
05/08/2019 07:00:00,0.115,0.092,0.119,0.027,0.444
05/08/2019 08:00:00,0.085,0.058,0.102,0.021,0.41
05/08/2019 09:00:00,0.054,0.039,0.086,0.015,0.433
05/08/2019 10:00:00,0.031,0.061,0.096,0.016,0.496
05/08/2019 11:00:00,0.019,0.099,0.101,0.016,0.568
05/08/2019 12:00:00,0.017,0.097,0.1,0.011,0.623
05/08/2019 13:00:00,0.024,0.069,0.099,0.008,0.657
05/08/2019 14:00:00,0.022,0.051,0.093,0.011,0.688
05/08/2019 15:00:00,0.018,0.045,0.095,0.015,0.705
05/08/2019 16:00:00,0.014,0.043,0.123,0.022,0.69
05/08/2019 17:00:00,0.015,0.035,0.149,0.059,0.633
05/08/2019 18:00:00,0.016,0.022,0.193,0.101,0.559
05/08/2019 19:00:00,0.01,0.008,0.198,0.114,0.498
05/08/2019 20:00:00,0.004,0.014,0.185,0.113,0.449
05/08/2019 21:00:00,0.005,0.037,0.187,0.103,0.395
05/08/2019 22:00:00,0.014,0.064,0.203,0.089,0.347
05/08/2019 23:00:00,0.025,0.087,0.223,0.076,0.33
06/08/2019 00:00:00,0.028,0.106,0.241,0.061,0.334
06/08/2019 01:00:00,0.024,0.122,0.251,0.051,0.354
06/08/2019 02:00:00,0.018,0.138,0.252,0.048,0.38
06/08/2019 03:00:00,0.016,0.144,0.249,0.054,0.403
06/08/2019 04:00:00,0.015,0.15,0.241,0.061,0.4
06/08/2019 05:00:00,0.008,0.152,0.22,0.048,0.364
06/08/2019 06:00:00,0.003,0.152,0.227,0.037,0.332
