Time,NORD,CNOR,CSUD,SUD,SICI,SARD
07/01/2019 00:00:00,-14094843.75,-2253126.85,-5166408.773,-2415799.316,-1963216.196,-956889.982
07/01/2019 01:00:00,-13430369.02,-2101749.899,-4725962.613,-2148567.007,-1798196.416,-898560.5683
07/01/2019 02:00:00,-12740005.66,-1979299.934,-4357585.281,-2147304.242,-1701334.568,-863378.9625
07/01/2019 03:00:00,-12422300.11,-1954728.487,-4255082.702,-2059188.158,-1669043.298,-851754.8231
07/01/2019 04:00:00,-12623332.48,-1955463.481,-4240439.946,-2084396.818,-1677997.181,-858620.3435
07/01/2019 05:00:00,-13403604.85,-2036263.42,-4439070.277,-2202225.714,-1730072.273,-885200.3134
07/01/2019 06:00:00,-14951365.26,-2254581.288,-4993357.888,-2430430.709,-1873573.311,-956979.0902
07/01/2019 07:00:00,-16513392.26,-2482832.033,-5412276.634,-2647594.356,-1987154.914,-1047822.843
07/01/2019 08:00:00,-17568533.94,-2702768.202,-5839676.81,-2954241.51,-2290450.642,-1145211.566
07/01/2019 09:00:00,-18461065.35,-2951319.178,-6294001.428,-3278085.656,-2640351.172,-1283776.666
07/01/2019 10:00:00,-18715827.29,-3063797.693,-6437479.143,-3266235.158,-2480777.46,-1320951.545
07/01/2019 11:00:00,-18851382.45,-3072740.512,-6400597.902,-3421671.019,-2308229.23,-1182303.915
07/01/2019 12:00:00,-18886783.83,-3073121.465,-6444280.074,-3387182.842,-2257663.296,-1141844.291
07/01/2019 13:00:00,-18068076.8,-2986010.988,-6467445.524,-3340110.37,-2349019.87,-1164782.186
07/01/2019 14:00:00,-18034823.88,-2952995.191,-6491403.081,-3213546.176,-2501541.174,-1228680.566
07/01/2019 15:00:00,-18429434.02,-2965720.026,-6573772.282,-3162037.43,-2544765.247,-1210442.98
07/01/2019 16:00:00,-19106451.18,-3068140.075,-6813012.943,-3200925.998,-2520222.805,-1180336.956
07/01/2019 17:00:00,-20742011.01,-3348467.407,-7434655.616,-3691844.198,-2719469.418,-1215558.63
07/01/2019 18:00:00,-21389073.46,-3452039.584,-7600295.266,-3827067.44,-2803002.109,-1285881.175
07/01/2019 19:00:00,-21527607.46,-3534552.913,-7712536.358,-3867447.824,-2806215.089,-1299520.716
07/01/2019 20:00:00,-19954941,-3328903.365,-7448226.082,-3742379.332,-2758049.695,-1273022.977
07/01/2019 21:00:00,-18536364.8,-3034731.663,-6856036.372,-3497445.014,-2602237.965,-1207081.985
07/01/2019 22:00:00,-17300894.96,-2791379.464,-6253363.886,-3215815.147,-2367984.076,-1122541.295
07/01/2019 23:00:00,-15885328.71,-2523068.288,-5671707.487,-2921920.936,-2175317.12,-1035731.633
08/01/2019 00:00:00,-14747861.79,-2278261.652,-5271020.346,-2498749.515,-1959208.718,-955167.3224
08/01/2019 01:00:00,-13609288.19,-2078357.492,-4867658.761,-2207887.675,-1783236.698,-890383.8412
08/01/2019 02:00:00,-12872401.36,-1997155.968,-4539007.256,-2108897.994,-1675074.55,-852930.8724
08/01/2019 03:00:00,-12616086.6,-1943779.537,-4423007.172,-2029702.602,-1615092.149,-845474.1876
08/01/2019 04:00:00,-12663902.14,-1947565.74,-4401302.439,-1985818.889,-1596388.689,-847664.8149
08/01/2019 05:00:00,-13052542.33,-1988666.764,-4451185.408,-2092930.576,-1625372.787,-861683.2148
08/01/2019 06:00:00,-14051329.92,-2112344.51,-4688603.537,-2252243.841,-1716782.288,-906755.8348
08/01/2019 07:00:00,-14829476.56,-2237621.419,-4925696.032,-2272631.985,-1771944.771,-951361.0851
08/01/2019 08:00:00,-15697574.07,-2405948.371,-5323976.952,-2592053.313,-2079041.951,-1047273.841
08/01/2019 09:00:00,-16996283.84,-2613165.087,-5815267.134,-3419008.835,-2515906.139,-1207335.854
08/01/2019 10:00:00,-17882493.35,-2867930.316,-6197334.541,-3517160.659,-2456771.462,-1212743.647
08/01/2019 11:00:00,-18559106.24,-2979747.098,-6377610.07,-3387157.425,-2237435.727,-1182149.92
08/01/2019 12:00:00,-19037852.79,-2898874.497,-6576468.553,-3289796.811,-2260457.647,-1185435.263
